Line,Turnout,variable,Date,value,DateTime,Remarks,ML_max,ML_min,SL_max,SL_min,status,Lat,Long,Passed,ML exceeds,SL exceeds,No value
KTL,KBDN54,Crossing_Gauge At Wing End/Lead_LH,2021-07-02,,2021-07-02 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,No value,22.3280199,114.2125057,0,0,0,1
KTL,KBDN54,Crossing_Gauge At Wing End/Lead_LH,2021-01-13,,2021-01-13 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,No value,22.3280199,114.2125057,0,0,0,1
KTL,KBDN54,Crossing_Gauge At Wing End/Lead_LH,2020-07-06,,2020-07-06 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,No value,22.3280199,114.2125057,0,0,0,1
KTL,KBDN54,Crossing_Gauge At Wing End/Lead_RH,2023-06-26,,2023-06-26 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,No value,22.3280199,114.2125057,0,0,0,1
KTL,KBDN54,Crossing_Gauge At Wing End/Lead_RH,2023-01-02,,2023-01-02 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,No value,22.3280199,114.2125057,0,0,0,1
KTL,KBDN54,Crossing_Gauge At Wing End/Lead_RH,2022-07-07,,2022-07-07 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,No value,22.3280199,114.2125057,0,0,0,1
KTL,KBDN54,Crossing_Gauge At Wing End/Lead_RH,2022-03-21,1438.0,2022-03-21 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3280199,114.2125057,1,0,0,0
KTL,KBDN54,Crossing_Gauge At Wing End/Lead_RH,2022-01-04,,2022-01-04 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,No value,22.3280199,114.2125057,0,0,0,1
KTL,KBDN54,Crossing_Gauge At Wing End/Lead_RH,2021-07-02,,2021-07-02 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,No value,22.3280199,114.2125057,0,0,0,1
KTL,KBDN54,Crossing_Gauge At Wing End/Lead_RH,2021-01-13,,2021-01-13 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,No value,22.3280199,114.2125057,0,0,0,1
KTL,KBDN54,Crossing_Gauge At Wing End/Lead_RH,2020-07-06,,2020-07-06 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,No value,22.3280199,114.2125057,0,0,0,1
KTL,KBDN54,Crossing_Gauge at Heel_LH,2023-06-26,,2023-06-26 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,No value,22.3280199,114.2125057,0,0,0,1
KTL,KBDN54,Crossing_Gauge at Heel_LH,2023-01-02,,2023-01-02 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,No value,22.3280199,114.2125057,0,0,0,1
KTL,KBDN54,Crossing_Gauge at Heel_LH,2022-07-07,,2022-07-07 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,No value,22.3280199,114.2125057,0,0,0,1
KTL,KBDN54,Crossing_Gauge at Heel_LH,2022-03-21,1437.0,2022-03-21 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3280199,114.2125057,1,0,0,0
KTL,KBDN54,Crossing_Gauge at Heel_LH,2022-01-04,,2022-01-04 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,No value,22.3280199,114.2125057,0,0,0,1
KTL,KBDN54,Crossing_Gauge at Heel_LH,2021-07-02,,2021-07-02 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,No value,22.3280199,114.2125057,0,0,0,1
KTL,KBDN54,Crossing_Gauge at Heel_LH,2021-01-13,,2021-01-13 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,No value,22.3280199,114.2125057,0,0,0,1
KTL,KBDN54,Crossing_Gauge at Heel_LH,2020-07-06,,2020-07-06 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,No value,22.3280199,114.2125057,0,0,0,1
KTL,KBDN54,Crossing_Gauge at Heel_RH,2023-06-26,,2023-06-26 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,No value,22.3280199,114.2125057,0,0,0,1
KTL,KBDN54,Crossing_Gauge at Heel_RH,2023-01-02,,2023-01-02 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,No value,22.3280199,114.2125057,0,0,0,1
KTL,KBDN54,Crossing_Gauge at Heel_RH,2022-07-07,,2022-07-07 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,No value,22.3280199,114.2125057,0,0,0,1
KTL,KBDN54,Crossing_Gauge at Heel_RH,2022-03-21,1433.0,2022-03-21 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3280199,114.2125057,1,0,0,0
KTL,KBDN54,Crossing_Gauge at Heel_RH,2022-01-04,,2022-01-04 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,No value,22.3280199,114.2125057,0,0,0,1
KTL,KBDN54,Crossing_Gauge at Heel_RH,2021-07-02,,2021-07-02 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,No value,22.3280199,114.2125057,0,0,0,1
KTL,KBDN54,Crossing_Gauge at Heel_RH,2021-01-13,,2021-01-13 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,No value,22.3280199,114.2125057,0,0,0,1
KTL,KBDN54,Crossing_Gauge at Heel_RH,2020-07-06,,2020-07-06 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,No value,22.3280199,114.2125057,0,0,0,1
KTL,KBDN54,Crossing_Gauge at Nose_LH,2023-06-26,,2023-06-26 00:00:00,Before,1437.0,1430.0,1447.0,1427.0,No value,22.3280199,114.2125057,0,0,0,1
KTL,KBDN54,Crossing_Gauge at Nose_LH,2023-01-02,,2023-01-02 00:00:00,Before,1437.0,1430.0,1447.0,1427.0,No value,22.3280199,114.2125057,0,0,0,1
KTL,KBDN54,Crossing_Gauge at Nose_LH,2022-07-07,,2022-07-07 00:00:00,Before,1437.0,1430.0,1447.0,1427.0,No value,22.3280199,114.2125057,0,0,0,1
KTL,KBDN54,Crossing_Gauge at Nose_LH,2022-03-21,1434.0,2022-03-21 00:00:00,Before,1437.0,1430.0,1447.0,1427.0,Passed,22.3280199,114.2125057,1,0,0,0
KTL,KBDN54,Crossing_Gauge at Nose_LH,2022-01-04,,2022-01-04 00:00:00,Before,1437.0,1430.0,1447.0,1427.0,No value,22.3280199,114.2125057,0,0,0,1
KTL,KBDN54,Crossing_Gauge at Nose_LH,2021-07-02,,2021-07-02 00:00:00,Before,1437.0,1430.0,1447.0,1427.0,No value,22.3280199,114.2125057,0,0,0,1
KTL,KBDN54,Crossing_Gauge at Nose_LH,2021-01-13,,2021-01-13 00:00:00,Before,1437.0,1430.0,1447.0,1427.0,No value,22.3280199,114.2125057,0,0,0,1
KTL,KBDN54,Crossing_Gauge at Nose_LH,2020-07-06,,2020-07-06 00:00:00,Before,1437.0,1430.0,1447.0,1427.0,No value,22.3280199,114.2125057,0,0,0,1
KTL,KBDN54,Crossing_Gauge at Nose_RH,2023-06-26,,2023-06-26 00:00:00,Before,1437.0,1430.0,1447.0,1427.0,No value,22.3280199,114.2125057,0,0,0,1
KTL,KBDN54,Crossing_Gauge at Nose_RH,2023-01-02,,2023-01-02 00:00:00,Before,1437.0,1430.0,1447.0,1427.0,No value,22.3280199,114.2125057,0,0,0,1
KTL,KBDN54,Crossing_Gauge at Nose_RH,2022-07-07,,2022-07-07 00:00:00,Before,1437.0,1430.0,1447.0,1427.0,No value,22.3280199,114.2125057,0,0,0,1
KTL,KBDN54,Crossing_Gauge at Nose_RH,2022-03-21,1435.0,2022-03-21 00:00:00,Before,1437.0,1430.0,1447.0,1427.0,Passed,22.3280199,114.2125057,1,0,0,0
KTL,KBDN54,Crossing_Gauge at Nose_RH,2022-01-04,,2022-01-04 00:00:00,Before,1437.0,1430.0,1447.0,1427.0,No value,22.3280199,114.2125057,0,0,0,1
KTL,KBDN54,Crossing_Gauge at Nose_RH,2021-07-02,,2021-07-02 00:00:00,Before,1437.0,1430.0,1447.0,1427.0,No value,22.3280199,114.2125057,0,0,0,1
KTL,KBDN54,Crossing_Gauge at Nose_RH,2021-01-13,,2021-01-13 00:00:00,Before,1437.0,1430.0,1447.0,1427.0,No value,22.3280199,114.2125057,0,0,0,1
KTL,KBDN54,Crossing_Gauge at Nose_RH,2020-07-06,,2020-07-06 00:00:00,Before,1437.0,1430.0,1447.0,1427.0,No value,22.3280199,114.2125057,0,0,0,1
KTL,KBDN56A,Crossing_Check Rail Flangeway_LH,2023-06-26,44.0,2023-06-26 00:00:00,Before,43.0,36.0,46.0,33.0,ML exceeds,22.3271403,114.2128808,0,1,0,0
KTL,KBDN56A,Crossing_Check Rail Flangeway_LH,2023-01-02,44.0,2023-01-02 00:00:00,Before,43.0,36.0,46.0,33.0,ML exceeds,22.3271403,114.2128808,0,1,0,0
KTL,KBDN56A,Crossing_Check Rail Flangeway_LH,2022-07-07,42.0,2022-07-07 00:00:00,Before,43.0,36.0,46.0,33.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Check Rail Flangeway_LH,2022-01-04,42.0,2022-01-04 00:00:00,Before,43.0,36.0,46.0,33.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Check Rail Flangeway_LH,2021-07-02,41.0,2021-07-02 00:00:00,Before,43.0,36.0,46.0,33.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Check Rail Flangeway_LH,2021-01-13,41.0,2021-01-13 00:00:00,Before,43.0,36.0,46.0,33.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Check Rail Flangeway_LH,2020-07-06,44.0,2020-07-06 00:00:00,Before,43.0,36.0,46.0,33.0,ML exceeds,22.3271403,114.2128808,0,1,0,0
KTL,KBDN56A,Crossing_Check Rail Flangeway_RH,2023-06-26,42.0,2023-06-26 00:00:00,Before,43.0,36.0,46.0,33.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Check Rail Flangeway_RH,2023-01-02,43.0,2023-01-02 00:00:00,Before,43.0,36.0,46.0,33.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Check Rail Flangeway_RH,2022-07-07,43.0,2022-07-07 00:00:00,Before,43.0,36.0,46.0,33.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Check Rail Flangeway_RH,2022-01-04,43.0,2022-01-04 00:00:00,Before,43.0,36.0,46.0,33.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Check Rail Flangeway_RH,2021-07-02,42.0,2021-07-02 00:00:00,Before,43.0,36.0,46.0,33.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Check Rail Flangeway_RH,2021-01-13,41.0,2021-01-13 00:00:00,Before,43.0,36.0,46.0,33.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Check Rail Flangeway_RH,2020-07-06,40.0,2020-07-06 00:00:00,Before,43.0,36.0,46.0,33.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Gauge At Wing End/Lead_LH,2023-06-26,1442.0,2023-06-26 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Gauge At Wing End/Lead_LH,2023-01-02,1441.0,2023-01-02 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Gauge At Wing End/Lead_LH,2022-07-07,1437.0,2022-07-07 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Gauge At Wing End/Lead_LH,2022-01-04,1438.0,2022-01-04 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Gauge At Wing End/Lead_LH,2021-07-02,1436.0,2021-07-02 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Gauge At Wing End/Lead_LH,2021-01-13,1438.0,2021-01-13 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Gauge At Wing End/Lead_LH,2020-07-06,1443.0,2020-07-06 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Gauge At Wing End/Lead_RH,2023-06-26,1440.0,2023-06-26 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Gauge At Wing End/Lead_RH,2023-01-02,1441.0,2023-01-02 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Gauge At Wing End/Lead_RH,2022-07-07,1440.0,2022-07-07 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Gauge At Wing End/Lead_RH,2022-01-04,1441.0,2022-01-04 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Gauge At Wing End/Lead_RH,2021-07-02,1439.0,2021-07-02 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Gauge At Wing End/Lead_RH,2021-01-13,1442.0,2021-01-13 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Gauge At Wing End/Lead_RH,2020-07-06,1439.0,2020-07-06 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Gauge at Heel_LH,2023-06-26,1441.0,2023-06-26 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Gauge at Heel_LH,2023-01-02,1442.0,2023-01-02 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Gauge at Heel_LH,2022-07-07,1440.0,2022-07-07 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Gauge at Heel_LH,2022-01-04,1440.0,2022-01-04 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Gauge at Heel_LH,2021-07-02,1439.0,2021-07-02 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Gauge at Heel_LH,2021-01-13,1440.0,2021-01-13 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Gauge at Heel_LH,2020-07-06,1443.0,2020-07-06 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Gauge at Heel_RH,2023-06-26,1441.0,2023-06-26 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Gauge at Heel_RH,2023-01-02,1442.0,2023-01-02 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Gauge at Heel_RH,2022-07-07,1442.0,2022-07-07 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Gauge at Heel_RH,2022-01-04,1442.0,2022-01-04 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Gauge at Heel_RH,2021-07-02,1441.0,2021-07-02 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Gauge at Heel_RH,2021-01-13,1444.0,2021-01-13 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Gauge at Heel_RH,2020-07-06,1432.0,2020-07-06 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Gauge at Nose_LH,2023-06-26,1432.0,2023-06-26 00:00:00,Before,1437.0,1430.0,1447.0,1427.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Gauge at Nose_LH,2023-01-02,1433.0,2023-01-02 00:00:00,Before,1437.0,1430.0,1447.0,1427.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Gauge at Nose_LH,2022-07-07,1432.0,2022-07-07 00:00:00,Before,1437.0,1430.0,1447.0,1427.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Gauge at Nose_LH,2022-01-04,1429.0,2022-01-04 00:00:00,Before,1437.0,1430.0,1447.0,1427.0,ML exceeds,22.3271403,114.2128808,0,1,0,0
KTL,KBDN56A,Crossing_Gauge at Nose_LH,2021-07-02,1427.0,2021-07-02 00:00:00,Before,1437.0,1430.0,1447.0,1427.0,ML exceeds,22.3271403,114.2128808,0,1,0,0
KTL,KBDN56A,Crossing_Gauge at Nose_LH,2021-01-13,1430.0,2021-01-13 00:00:00,Before,1437.0,1430.0,1447.0,1427.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Gauge at Nose_LH,2020-07-06,1438.0,2020-07-06 00:00:00,Before,1437.0,1430.0,1447.0,1427.0,ML exceeds,22.3271403,114.2128808,0,1,0,0
KTL,KBDN56A,Crossing_Gauge at Nose_RH,2023-06-26,1433.0,2023-06-26 00:00:00,Before,1437.0,1430.0,1447.0,1427.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Gauge at Nose_RH,2023-01-02,1433.0,2023-01-02 00:00:00,Before,1437.0,1430.0,1447.0,1427.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Gauge at Nose_RH,2022-07-07,1432.0,2022-07-07 00:00:00,Before,1437.0,1430.0,1447.0,1427.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Gauge at Nose_RH,2022-01-04,1436.0,2022-01-04 00:00:00,Before,1437.0,1430.0,1447.0,1427.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Gauge at Nose_RH,2021-07-02,1434.0,2021-07-02 00:00:00,Before,1437.0,1430.0,1447.0,1427.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Gauge at Nose_RH,2021-01-13,1436.0,2021-01-13 00:00:00,Before,1437.0,1430.0,1447.0,1427.0,Passed,22.3271403,114.2128808,1,0,0,0
KTL,KBDN56A,Crossing_Gauge at Nose_RH,2020-07-06,1429.0,2020-07-06 00:00:00,Before,1437.0,1430.0,1447.0,1427.0,ML exceeds,22.3271403,114.2128808,0,1,0,0
KTL,KBDN56B,Crossing_Check Rail Flangeway_LH,2023-06-28,41.0,2023-06-28 00:00:00,Before,43.0,36.0,46.0,33.0,Passed,22.3275512,114.2127997,1,0,0,0
KTL,KBDN56B,Crossing_Check Rail Flangeway_LH,2023-01-23,41.0,2023-01-23 00:00:00,Before,43.0,36.0,46.0,33.0,Passed,22.3275512,114.2127997,1,0,0,0
KTL,KBDN56B,Crossing_Check Rail Flangeway_LH,2022-06-27,41.0,2022-06-27 00:00:00,Before,43.0,36.0,46.0,33.0,Passed,22.3275512,114.2127997,1,0,0,0
KTL,KBDN56B,Crossing_Check Rail Flangeway_LH,2022-01-03,41.0,2022-01-03 00:00:00,Before,43.0,36.0,46.0,33.0,Passed,22.3275512,114.2127997,1,0,0,0
KTL,KBDN56B,Crossing_Check Rail Flangeway_LH,2021-07-07,41.0,2021-07-07 00:00:00,Before,43.0,36.0,46.0,33.0,Passed,22.3275512,114.2127997,1,0,0,0
KTL,KBDN56B,Crossing_Check Rail Flangeway_LH,2021-01-21,41.0,2021-01-21 00:00:00,Before,43.0,36.0,46.0,33.0,Passed,22.3275512,114.2127997,1,0,0,0
KTL,KBDN56B,Crossing_Check Rail Flangeway_LH,2020-07-03,41.0,2020-07-03 00:00:00,Before,43.0,36.0,46.0,33.0,Passed,22.3275512,114.2127997,1,0,0,0
KTL,KBDN56B,Crossing_Check Rail Flangeway_RH,2023-06-28,43.0,2023-06-28 00:00:00,Before,43.0,36.0,46.0,33.0,Passed,22.3275512,114.2127997,1,0,0,0
KTL,KBDN56B,Crossing_Check Rail Flangeway_RH,2023-01-23,43.0,2023-01-23 00:00:00,Before,43.0,36.0,46.0,33.0,Passed,22.3275512,114.2127997,1,0,0,0
KTL,KBDN56B,Crossing_Check Rail Flangeway_RH,2022-06-27,43.0,2022-06-27 00:00:00,Before,43.0,36.0,46.0,33.0,Passed,22.3275512,114.2127997,1,0,0,0
KTL,KBDN56B,Crossing_Check Rail Flangeway_RH,2022-01-03,45.0,2022-01-03 00:00:00,Before,43.0,36.0,46.0,33.0,ML exceeds,22.3275512,114.2127997,0,1,0,0
KTL,KBDN56B,Crossing_Check Rail Flangeway_RH,2021-07-07,43.0,2021-07-07 00:00:00,Before,43.0,36.0,46.0,33.0,Passed,22.3275512,114.2127997,1,0,0,0
KTL,KBDN56B,Crossing_Check Rail Flangeway_RH,2021-01-21,42.0,2021-01-21 00:00:00,Before,43.0,36.0,46.0,33.0,Passed,22.3275512,114.2127997,1,0,0,0
KTL,KBDN56B,Crossing_Check Rail Flangeway_RH,2020-07-03,40.0,2020-07-03 00:00:00,Before,43.0,36.0,46.0,33.0,Passed,22.3275512,114.2127997,1,0,0,0
KTL,KBDN56B,Crossing_Gauge At Wing End/Lead_LH,2023-06-28,1434.0,2023-06-28 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3275512,114.2127997,1,0,0,0
KTL,KBDN56B,Crossing_Gauge At Wing End/Lead_LH,2023-01-23,1433.0,2023-01-23 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3275512,114.2127997,1,0,0,0
KTL,KBDN56B,Crossing_Gauge At Wing End/Lead_LH,2022-06-27,1434.0,2022-06-27 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3275512,114.2127997,1,0,0,0
KTL,KBDN56B,Crossing_Gauge At Wing End/Lead_LH,2022-01-03,1435.0,2022-01-03 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3275512,114.2127997,1,0,0,0
KTL,KBDN56B,Crossing_Gauge At Wing End/Lead_LH,2021-07-07,1433.0,2021-07-07 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3275512,114.2127997,1,0,0,0
KTL,KBDN56B,Crossing_Gauge At Wing End/Lead_LH,2021-01-21,1433.0,2021-01-21 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3275512,114.2127997,1,0,0,0
KTL,KBDN56B,Crossing_Gauge At Wing End/Lead_LH,2020-07-03,1436.0,2020-07-03 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3275512,114.2127997,1,0,0,0
KTL,KBDN56B,Crossing_Gauge At Wing End/Lead_RH,2023-06-28,1437.0,2023-06-28 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3275512,114.2127997,1,0,0,0
KTL,KBDN56B,Crossing_Gauge At Wing End/Lead_RH,2023-01-23,1435.0,2023-01-23 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3275512,114.2127997,1,0,0,0
KTL,KBDN56B,Crossing_Gauge At Wing End/Lead_RH,2022-06-27,1437.0,2022-06-27 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3275512,114.2127997,1,0,0,0
KTL,KBDN56B,Crossing_Gauge At Wing End/Lead_RH,2022-01-03,1436.0,2022-01-03 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3275512,114.2127997,1,0,0,0
KTL,KBDN56B,Crossing_Gauge At Wing End/Lead_RH,2021-07-07,1435.0,2021-07-07 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3275512,114.2127997,1,0,0,0
KTL,KBDN56B,Crossing_Gauge At Wing End/Lead_RH,2021-01-21,1435.0,2021-01-21 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3275512,114.2127997,1,0,0,0
KTL,KBDN56B,Crossing_Gauge At Wing End/Lead_RH,2020-07-03,1440.0,2020-07-03 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3275512,114.2127997,1,0,0,0
KTL,KBDN56B,Crossing_Gauge at Heel_LH,2023-06-28,1431.0,2023-06-28 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3275512,114.2127997,1,0,0,0
KTL,KBDN56B,Crossing_Gauge at Heel_LH,2023-01-23,1430.0,2023-01-23 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3275512,114.2127997,1,0,0,0
KTL,KBDN56B,Crossing_Gauge at Heel_LH,2022-06-27,1431.0,2022-06-27 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3275512,114.2127997,1,0,0,0
KTL,KBDN56B,Crossing_Gauge at Heel_LH,2022-01-03,1430.0,2022-01-03 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3275512,114.2127997,1,0,0,0
KTL,KBDN56B,Crossing_Gauge at Heel_LH,2021-07-07,1432.0,2021-07-07 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3275512,114.2127997,1,0,0,0
KTL,KBDN56B,Crossing_Gauge at Heel_LH,2021-01-21,1430.0,2021-01-21 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3275512,114.2127997,1,0,0,0
KTL,KBDN56B,Crossing_Gauge at Heel_LH,2020-07-03,1438.0,2020-07-03 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3275512,114.2127997,1,0,0,0
KTL,KBDN56B,Crossing_Gauge at Heel_RH,2023-06-28,1433.0,2023-06-28 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3275512,114.2127997,1,0,0,0
KTL,KBDN56B,Crossing_Gauge at Heel_RH,2023-01-23,1430.0,2023-01-23 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3275512,114.2127997,1,0,0,0
KTL,KBDN56B,Crossing_Gauge at Heel_RH,2022-06-27,1431.0,2022-06-27 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3275512,114.2127997,1,0,0,0
KTL,KBDN56B,Crossing_Gauge at Heel_RH,2022-01-03,1435.0,2022-01-03 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3275512,114.2127997,1,0,0,0
KTL,KBDN56B,Crossing_Gauge at Heel_RH,2021-07-07,1435.0,2021-07-07 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3275512,114.2127997,1,0,0,0
KTL,KBDN56B,Crossing_Gauge at Heel_RH,2021-01-21,1435.0,2021-01-21 00:00:00,Before,1444.0,1429.0,1457.0,1427.0,Passed,22.3275512,114.2127997,1,0,0,0
